ShipmentID,WeightKG,ShipmentType,DeliveryTimeHours
63645,5.17,Air,120
63646,20.19,Sea,170
63647,18.45,Land,70
63648,17.53,Sea,24
63649,17.77,Air,144
63650,3.57,Land,113
63651,9.71,Air,164
63652,15.15,Land,34
63653,44.5,Land,51
63654,46.36,Air,135
63655,14.62,Air,105
63656,34.86,Sea,55
63657,42.61,Land,124
63658,25.56,Air,177
63659,37.9,Air,22
63660,48.81,Sea,47
63661,8.53,Land,149
63662,3.99,Air,81
63663,32.18,Sea,117
63664,25.67,Sea,91
63665,15.18,Land,109
63666,45.87,Sea,184
63667,42.37,Sea,101
63668,13.59,Land,149
63669,38.82,Sea,86
63670,41.51,Air,110
63671,16.6,Air,169
63672,5.41,Sea,90
63673,42.6,Sea,153
63674,5.29,Sea,4
63675,24.19,Sea,140
63676,10.12,Land,3
63677,46.41,Air,135
63678,5.8,Air,116
63679,6.29,Land,38
63680,35.24,Land,54
63681,10.68,Air,120
63682,7.05,Land,190
63683,8.83,Sea,57
63684,30.0,Sea,175
63685,11.52,Land,55
63686,19.17,Air,22
63687,42.56,Sea,61
63688,9.2,Sea,161
63689,41.4,Sea,100
63690,38.88,Air,130
63691,41.64,Sea,166
63692,17.68,Sea,130
63693,23.88,Air,5
63694,35.5,Sea,118
63695,2.35,Sea,148
63696,33.36,Land,117
63697,6.44,Sea,46
63698,14.76,Air,45
63699,40.58,Air,173
63700,31.95,Land,104
63701,31.28,Air,122
63702,11.73,Land,155
63703,33.56,Air,79
63704,7.02,Land,159
63705,48.26,Land,180
63706,13.01,Air,13
63707,41.42,Land,134
63708,46.05,Land,93
63709,9.0,Sea,153
63710,0.98,Land,4
63711,43.78,Land,71
63712,38.32,Air,11
63713,8.14,Air,64
63714,41.6,Sea,188
63715,40.62,Air,86
63716,23.33,Sea,68
63717,47.37,Land,174
63718,29.31,Sea,74
63719,22.42,Sea,183
63720,1.16,Land,169
63721,47.66,Air,89
63722,6.85,Land,93
63723,15.16,Air,134
63724,36.61,Sea,6
63725,0.76,Land,13
63726,27.36,Sea,25
63727,8.37,Land,140
63728,1.62,Air,72
63729,32.26,Land,72
63730,30.35,Land,92
63731,36.85,Air,86
63732,31.1,Sea,131
63733,22.38,Land,82
63734,24.19,Sea,74
63735,11.4,Air,100
63736,4.64,Sea,61
63737,43.11,Sea,157
63738,34.72,Air,98
63739,6.58,Land,105
63740,13.58,Sea,118
63741,43.23,Sea,176
63742,48.01,Air,14
63743,39.66,Land,44
63744,28.71,Sea,99
63745,43.52,Land,145
63746,31.53,Sea,196
63747,35.12,Land,41
63748,41.43,Land,91
63749,18.02,Sea,199
63750,39.33,Air,168
63751,10.74,Sea,122
63752,10.12,Sea,88
63753,40.66,Land,153
63754,28.41,Land,108
63755,20.99,Sea,76
63756,26.41,Land,85
63757,48.91,Air,169
63758,44.76,Sea,69
63759,25.63,Air,173
63760,27.59,Land,82
63761,30.9,Land,37
63762,39.65,Air,144
63763,43.75,Sea,105
63764,7.75,Sea,161
63765,31.6,Air,7
63766,11.75,Air,61
63767,31.28,Sea,62
63768,8.98,Sea,74
63769,40.49,Land,68
63770,33.22,Land,84
63771,43.37,Sea,76
63772,47.25,Air,16
63773,46.73,Sea,82
63774,7.69,Land,195
63775,19.15,Air,99
63776,24.41,Air,156
63777,39.55,Land,7
63778,1.23,Land,26
63779,46.31,Air,59
63780,20.66,Air,29
63781,31.74,Air,127
63782,49.04,Land,72
63783,44.19,Land,137
63784,18.43,Air,66
63785,24.48,Sea,90
63786,38.61,Air,104
63787,37.31,Air,76
63788,35.39,Air,182
63789,1.03,Land,84
63790,10.35,Air,89
63791,11.47,Air,28
63792,12.91,Air,20
63793,5.26,Land,194
63794,40.43,Sea,197
63795,17.39,Sea,162
63796,38.89,Land,53
63797,46.61,Land,87
63798,15.99,Air,34
63799,22.96,Air,189
63800,4.83,Sea,129
63801,15.09,Sea,176
63802,27.54,Air,186
63803,9.42,Land,144
63804,27.08,Land,187
63805,15.99,Land,105
63806,49.51,Sea,36
63807,19.1,Sea,191
63808,2.43,Land,147
63809,23.91,Air,186
63810,17.03,Air,57
63811,18.82,Land,107
63812,18.84,Sea,39
63813,44.12,Air,162
63814,25.16,Land,115
63815,13.02,Sea,62
63816,39.73,Land,30
63817,22.45,Sea,137
63818,7.7,Sea,79
63819,49.93,Air,138
63820,1.85,Sea,131
63821,35.61,Land,172
63822,42.45,Sea,16
63823,18.01,Air,38
63824,8.29,Sea,191
63825,22.11,Land,137
63826,24.38,Land,67
63827,49.99,Land,119
63828,1.46,Sea,178
63829,32.97,Sea,134
63830,40.32,Air,27
63831,31.09,Sea,199
63832,31.68,Air,56
63833,43.83,Land,114
63834,28.48,Air,143
63835,44.14,Sea,97
63836,10.9,Land,24
63837,26.05,Air,183
63838,2.16,Land,24
63839,40.27,Land,19
63840,38.98,Air,87
63841,27.18,Sea,156
63842,20.09,Land,119
63843,18.82,Air,110
63844,10.45,Land,68
63845,21.68,Sea,107
63846,15.54,Air,48
63847,29.09,Air,197
63848,39.43,Sea,120
63849,34.86,Air,122
63850,25.94,Land,50
63851,47.46,Sea,66
63852,10.27,Sea,106
63853,32.18,Sea,52
63854,4.86,Land,73
63855,33.81,Air,133
63856,36.4,Air,18
63857,39.24,Sea,121
63858,33.36,Land,193
63859,6.57,Land,29
63860,2.69,Land,182
63861,35.86,Sea,40
63862,40.01,Air,163
63863,2.12,Land,84
63864,7.92,Air,20
63865,39.62,Land,188
63866,48.41,Land,59
63867,26.27,Sea,105
63868,8.09,Sea,104
63869,16.4,Sea,140
63870,39.18,Air,198
63871,27.39,Sea,67
63872,3.36,Sea,38
63873,15.77,Land,54
63874,37.76,Sea,36
63875,16.63,Air,186
63876,21.9,Sea,148
63877,45.3,Air,167
63878,49.24,Sea,66
63879,37.98,Sea,94
63880,12.39,Land,80
63881,12.54,Sea,98
63882,15.56,Sea,107
63883,8.45,Sea,174
63884,9.35,Sea,25
63885,13.17,Sea,189
63886,33.16,Sea,192
63887,30.82,Sea,20
63888,17.37,Land,195
63889,10.24,Air,44
63890,31.39,Air,104
63891,6.98,Sea,81
63892,7.74,Air,81
63893,19.48,Air,101
63894,28.58,Land,56
63895,36.55,Air,125
63896,34.51,Sea,116
63897,19.23,Land,192
63898,32.91,Land,184
63899,10.96,Land,121
63900,24.94,Land,49
63901,30.96,Land,165
63902,37.35,Sea,22
63903,4.44,Sea,167
63904,5.51,Sea,62
63905,4.16,Land,58
63906,27.55,Land,195
63907,28.72,Land,110
63908,1.05,Air,83
63909,33.01,Sea,72
63910,38.28,Air,18
63911,6.27,Land,74
63912,17.2,Air,166
63913,42.57,Air,149
63914,34.52,Sea,98
63915,15.58,Sea,82
63916,37.24,Sea,34
63917,44.42,Land,112
63918,15.81,Air,98
63919,34.37,Air,54
63920,5.12,Sea,31
63921,3.4,Air,80
63922,29.52,Air,98
63923,24.87,Land,99
63924,40.6,Air,195
63925,39.12,Sea,115
63926,14.69,Sea,58
63927,25.86,Air,131
63928,37.91,Sea,77
63929,13.91,Sea,162
63930,18.42,Air,12
63931,3.46,Air,187
63932,6.96,Air,44
63933,30.71,Sea,123
63934,25.09,Land,105
63935,8.85,Land,172
63936,0.86,Air,186
63937,8.87,Sea,124
63938,37.61,Sea,178
63939,5.14,Air,73
63940,20.42,Land,78
63941,12.32,Air,166
63942,27.7,Sea,90
63943,25.82,Sea,176
63944,49.16,Land,34
63945,38.76,Air,172
63946,46.95,Land,55
63947,29.11,Land,60
63948,37.02,Air,160
63949,44.81,Sea,107
63950,2.53,Land,16
63951,45.81,Air,159
63952,10.98,Land,170
63953,35.4,Sea,109
63954,38.78,Sea,38
63955,5.91,Air,93
63956,47.68,Sea,86
63957,46.36,Air,132
63958,32.9,Air,94
63959,8.19,Air,160
63960,28.52,Sea,113
63961,17.54,Air,122
63962,46.57,Air,196
63963,20.63,Land,1
63964,34.84,Sea,164
63965,32.03,Air,104
63966,13.92,Land,114
63967,27.01,Air,7
63968,20.79,Land,44
63969,19.04,Land,152
63970,43.27,Land,33
63971,7.42,Sea,79
63972,20.81,Air,89
63973,0.83,Sea,127
63974,13.46,Sea,25
63975,31.28,Land,58
63976,4.83,Land,140
63977,13.92,Air,104
63978,44.07,Land,76
63979,34.75,Sea,11
63980,3.98,Air,197
63981,49.62,Sea,78
63982,47.28,Sea,44
63983,7.51,Land,93
63984,46.13,Sea,66
63985,27.72,Land,52
63986,46.5,Sea,194
63987,48.42,Land,50
63988,34.83,Air,12
63989,14.92,Land,197
63990,46.27,Land,161
63991,28.89,Land,58
63992,17.41,Land,138
63993,23.27,Sea,53
63994,20.61,Air,177
63995,46.8,Air,163
63996,41.08,Air,77
63997,2.05,Sea,103
63998,0.99,Land,177
63999,3.93,Sea,10
64000,30.71,Land,57
64001,40.82,Sea,191
64002,25.99,Land,63
64003,26.97,Air,166
64004,12.4,Air,61
64005,23.23,Air,194
64006,13.21,Air,34
64007,14.06,Air,22
64008,19.86,Air,17
64009,2.85,Sea,82
64010,47.77,Air,108
64011,45.76,Land,85
64012,39.92,Air,126
64013,28.64,Air,124
64014,40.74,Land,110
64015,48.72,Air,99
64016,14.54,Sea,102
64017,18.53,Sea,89
64018,36.59,Land,13
64019,32.32,Air,143
64020,41.33,Land,74
64021,17.68,Air,71
64022,15.87,Air,120
64023,29.48,Air,107
64024,7.72,Land,88
64025,2.46,Sea,13
64026,12.58,Air,63
64027,8.34,Land,135
64028,0.83,Sea,70
64029,39.01,Land,197
64030,27.39,Land,165
64031,33.61,Sea,26
64032,8.57,Sea,47
64033,13.21,Sea,145
64034,3.48,Land,75
64035,49.87,Air,183
64036,5.6,Air,22
64037,4.97,Air,39
64038,30.9,Land,95
64039,16.93,Sea,121
64040,44.44,Land,105
64041,41.66,Air,114
64042,43.47,Air,99
64043,36.89,Air,122
64044,7.02,Sea,169
64045,3.65,Sea,99
64046,3.7,Air,46
64047,40.19,Air,29
64048,33.03,Air,148
64049,49.06,Air,69
64050,32.35,Land,112
64051,12.84,Air,186
64052,4.93,Land,28
64053,18.6,Air,159
64054,10.38,Air,64
64055,31.61,Sea,92
64056,5.25,Land,27
64057,38.74,Air,154
64058,34.98,Sea,50
64059,36.95,Air,27
64060,48.29,Land,92
64061,32.7,Sea,166
64062,39.53,Sea,127
64063,4.72,Air,147
64064,47.18,Land,135
64065,11.32,Air,169
64066,24.91,Sea,117
64067,47.88,Air,8
64068,9.38,Air,148
64069,2.26,Land,23
64070,15.2,Land,76
64071,8.24,Air,105
64072,33.57,Land,156
64073,14.28,Sea,151
64074,3.61,Land,178
64075,44.7,Sea,149
64076,2.95,Air,25
64077,13.93,Air,33
64078,12.39,Air,196
64079,1.66,Air,73
64080,8.68,Air,105
64081,40.84,Land,58
64082,2.36,Land,176
64083,1.65,Air,65
64084,31.88,Sea,89
64085,4.9,Land,160
64086,18.89,Air,190
64087,0.61,Air,107
64088,18.44,Land,142
64089,16.24,Sea,186
64090,30.83,Land,174
64091,25.21,Air,85
64092,34.09,Land,67
64093,46.82,Sea,100
64094,39.86,Land,193
64095,46.71,Sea,106
64096,3.18,Land,17
64097,49.52,Land,111
64098,16.44,Land,167
64099,14.2,Air,52
64100,20.47,Land,55
64101,39.27,Land,95
64102,47.74,Land,115
64103,27.93,Air,68
64104,8.14,Land,128
64105,11.1,Air,19
64106,20.57,Land,155
64107,18.6,Sea,18
64108,12.29,Land,103
64109,42.59,Air,106
64110,14.37,Air,53
64111,29.84,Air,14
64112,24.23,Air,133
64113,46.21,Land,87
64114,31.63,Air,37
64115,16.94,Land,42
64116,32.12,Sea,48
64117,16.29,Air,154
64118,5.0,Air,75
64119,24.52,Air,27
64120,43.08,Land,103
64121,45.5,Sea,42
64122,27.42,Land,103
64123,35.13,Sea,37
64124,30.73,Air,110
64125,40.64,Land,156
64126,5.61,Land,169
64127,20.37,Sea,62
64128,13.03,Land,69
64129,0.83,Air,161
64130,41.58,Land,159
64131,7.14,Sea,116
64132,16.51,Land,56
64133,43.41,Air,7
64134,36.21,Land,122
64135,28.6,Land,57
64136,15.86,Land,34
64137,26.01,Land,67
64138,3.28,Sea,88
64139,36.5,Air,199
64140,12.25,Sea,174
64141,24.22,Land,156
64142,5.18,Air,45
64143,35.68,Sea,96
64144,44.84,Land,188
64145,23.07,Sea,135
64146,4.62,Land,46
64147,47.28,Air,137
64148,22.63,Land,15
64149,4.48,Sea,183
64150,9.83,Land,9
64151,6.43,Air,162
64152,10.28,Sea,57
64153,8.21,Sea,132
64154,46.18,Sea,38
64155,10.85,Sea,14
64156,22.38,Sea,41
64157,36.63,Air,196
64158,34.01,Sea,131
64159,47.85,Land,27
64160,48.32,Sea,13
64161,28.75,Sea,97
64162,37.74,Land,68
64163,19.61,Air,35
64164,21.75,Sea,19
64165,5.67,Air,44
64166,33.83,Land,160
64167,13.9,Air,106
64168,4.45,Land,45
64169,5.36,Air,197
64170,36.26,Air,120
64171,11.83,Sea,81
64172,38.61,Land,153
64173,45.34,Land,105
64174,17.37,Sea,72
64175,39.8,Air,116
64176,21.72,Air,110
64177,38.72,Air,121
64178,15.68,Air,51
64179,46.61,Air,62
64180,49.37,Land,136
64181,19.61,Air,73
64182,10.35,Sea,126
64183,34.42,Sea,146
64184,29.39,Air,54
64185,49.58,Air,44
64186,40.67,Sea,126
64187,41.84,Land,195
64188,36.46,Sea,124
64189,17.86,Sea,91
64190,46.82,Land,34
64191,23.55,Air,16
64192,20.27,Sea,55
64193,10.11,Land,176
64194,15.55,Sea,127
64195,0.61,Land,30
64196,33.17,Sea,187
64197,30.47,Sea,36
64198,20.45,Air,100
64199,48.37,Sea,23
64200,34.81,Air,93
64201,12.51,Sea,57
64202,19.25,Land,168
64203,26.03,Air,128
64204,27.49,Air,177
64205,14.14,Land,95
64206,12.85,Air,133
64207,15.32,Land,34
64208,48.19,Sea,153
64209,18.3,Air,123
64210,19.02,Land,88
64211,36.15,Sea,77
64212,8.56,Sea,75
64213,32.34,Air,168
64214,33.47,Sea,146
64215,3.69,Land,95
64216,9.9,Air,130
64217,23.59,Air,22
64218,41.85,Air,78
64219,36.75,Land,109
64220,43.74,Air,139
64221,42.62,Sea,164
64222,25.82,Sea,137
64223,31.3,Sea,68
64224,46.08,Sea,32
64225,37.18,Land,124
64226,18.21,Land,56
64227,17.84,Land,112
64228,18.65,Land,52
64229,25.01,Air,14
64230,18.44,Air,112
64231,9.78,Sea,55
64232,29.95,Air,52
64233,43.53,Land,97
64234,24.88,Air,14
64235,11.35,Land,95
64236,40.75,Land,191
64237,37.91,Land,15
64238,35.16,Sea,129
64239,33.9,Air,55
64240,39.22,Land,117
64241,41.6,Sea,54
64242,44.96,Sea,140
64243,30.69,Air,80
64244,19.98,Air,186
64245,4.95,Sea,138
64246,36.26,Air,122
64247,7.49,Land,177
64248,43.49,Land,160
64249,20.59,Sea,178
64250,43.87,Land,139
64251,26.16,Land,135
64252,22.95,Land,152
64253,18.5,Sea,76
64254,3.54,Sea,16
64255,1.07,Sea,75
64256,25.68,Air,94
64257,45.1,Land,97
64258,29.51,Air,161
64259,43.19,Air,69
64260,49.99,Air,145
64261,9.34,Land,188
64262,33.15,Land,63
64263,21.14,Sea,34
64264,10.84,Sea,16
64265,12.42,Air,179
64266,12.61,Air,109
64267,36.62,Land,113
64268,18.07,Air,9
64269,13.16,Air,27
64270,44.36,Sea,110
64271,2.2,Sea,176
64272,36.91,Sea,109
64273,48.05,Land,158
64274,31.47,Air,91
64275,27.63,Land,150
64276,3.54,Sea,150
64277,25.4,Air,24
64278,18.39,Sea,38
64279,39.02,Air,134
64280,40.68,Sea,109
64281,8.8,Land,145
64282,26.35,Land,183
64283,43.07,Air,60
64284,31.41,Sea,180
64285,24.31,Sea,24
64286,44.95,Sea,179
64287,48.34,Land,15
64288,12.15,Air,156
64289,9.55,Air,14
64290,43.31,Sea,139
64291,12.53,Sea,1
64292,42.47,Sea,145
64293,15.41,Air,51
64294,1.45,Air,54
64295,21.39,Land,66
64296,2.5,Air,194
64297,10.8,Air,103
64298,24.23,Land,143
64299,2.41,Air,76
64300,2.14,Air,75
64301,8.18,Sea,93
64302,23.41,Land,75
64303,48.71,Sea,186
64304,5.12,Land,115
64305,31.29,Land,4
64306,25.11,Air,65
64307,3.48,Sea,155
64308,2.19,Land,172
64309,11.48,Land,124
64310,34.4,Land,52
64311,48.14,Land,77
64312,28.03,Air,174
64313,2.77,Air,95
64314,13.27,Land,57
64315,47.14,Sea,11
64316,1.12,Sea,74
64317,30.31,Land,37
64318,9.36,Land,144
64319,3.78,Air,69
64320,13.09,Sea,85
64321,46.88,Sea,64
64322,38.21,Sea,8
64323,8.98,Air,35
64324,3.75,Land,5
64325,24.91,Air,141
64326,3.11,Land,5
64327,20.5,Sea,16
64328,40.11,Land,20
64329,25.28,Sea,170
64330,44.89,Land,28
64331,39.67,Land,54
64332,27.99,Land,117
64333,39.63,Air,96
64334,5.2,Sea,11
64335,10.47,Air,194
64336,35.17,Land,196
64337,0.78,Sea,187
64338,0.73,Sea,5
64339,19.33,Air,135
64340,43.42,Sea,22
64341,49.05,Sea,191
64342,32.67,Land,130
64343,47.54,Land,104
64344,42.46,Land,90
64345,10.47,Air,93
64346,20.5,Air,126
64347,31.38,Land,136
64348,7.99,Land,3
64349,16.0,Land,105
64350,37.94,Air,134
64351,17.56,Land,129
64352,46.33,Sea,104
64353,20.64,Air,194
64354,11.38,Land,185
64355,10.9,Land,100
64356,34.52,Land,180
64357,18.72,Air,37
64358,12.24,Air,52
64359,34.85,Sea,9
64360,21.36,Air,35
64361,42.38,Air,105
64362,27.67,Land,173
64363,48.62,Sea,49
64364,19.04,Sea,40
64365,14.46,Sea,122
64366,32.41,Land,8
64367,35.56,Air,143
64368,1.34,Sea,114
64369,33.63,Sea,42
64370,9.46,Sea,87
64371,47.96,Sea,100
64372,29.01,Land,115
64373,6.77,Air,101
64374,3.11,Sea,12
64375,44.04,Air,52
64376,42.61,Air,184
64377,21.99,Land,82
64378,4.83,Land,184
64379,19.8,Sea,58
64380,38.15,Sea,181
64381,33.24,Sea,158
64382,43.33,Land,178
64383,37.68,Land,170
64384,16.84,Air,140
64385,17.39,Air,65
64386,32.56,Air,65
64387,15.85,Land,59
64388,43.45,Land,91
64389,16.72,Land,162
64390,24.7,Land,20
64391,2.64,Land,191
64392,6.35,Sea,60
64393,7.03,Air,101
64394,17.53,Sea,65
64395,6.27,Air,94
64396,23.13,Sea,89
64397,13.82,Sea,53
64398,13.99,Land,30
64399,22.55,Land,90
64400,42.77,Land,64
64401,38.21,Sea,62
64402,44.24,Sea,18
64403,49.51,Land,138
64404,1.05,Land,7
64405,34.78,Sea,74
64406,6.43,Sea,198
64407,46.87,Land,132
64408,11.73,Air,40
64409,17.82,Air,10
64410,48.96,Air,26
64411,43.43,Sea,125
64412,2.84,Air,55
64413,2.82,Air,198
64414,41.03,Land,29
64415,3.98,Land,167
64416,42.66,Air,181
64417,46.27,Air,179
64418,1.68,Land,151
64419,11.39,Air,56
64420,1.65,Land,189
64421,4.11,Land,165
64422,26.94,Sea,133
64423,36.64,Land,197
64424,24.23,Land,134
64425,19.6,Sea,148
64426,10.73,Sea,70
64427,12.21,Sea,156
64428,29.33,Sea,161
64429,42.86,Sea,142
64430,20.53,Air,160
64431,47.01,Sea,36
64432,3.08,Land,22
64433,41.55,Land,193
64434,17.26,Sea,140
64435,43.5,Air,182
64436,46.01,Air,6
64437,35.17,Land,142
64438,18.08,Land,81
64439,23.12,Land,32
64440,27.81,Air,60
64441,23.37,Air,177
64442,39.66,Air,24
64443,38.69,Air,167
64444,1.13,Air,67
64445,8.01,Sea,152
64446,18.5,Sea,80
64447,33.79,Air,74
64448,11.87,Air,18
64449,16.48,Air,140
64450,23.37,Air,150
64451,29.68,Air,105
64452,45.14,Sea,39
64453,40.33,Sea,83
64454,18.28,Air,53
64455,38.52,Sea,183
64456,41.72,Land,19
64457,26.36,Sea,59
64458,15.15,Land,66
64459,47.18,Land,150
64460,48.13,Air,104
64461,11.62,Land,143
64462,39.36,Air,183
64463,2.57,Sea,4
64464,0.62,Sea,78
64465,17.9,Land,91
64466,23.4,Sea,84
64467,27.54,Sea,128
64468,19.22,Air,64
64469,6.88,Land,133
64470,17.57,Land,167
64471,41.18,Air,126
64472,17.12,Land,25
64473,29.82,Land,72
64474,34.2,Sea,33
64475,36.76,Air,168
64476,24.66,Land,33
64477,6.72,Air,94
64478,45.08,Land,43
64479,13.39,Land,15
64480,17.28,Air,101
64481,38.8,Air,108
64482,38.29,Air,60
64483,44.87,Air,25
64484,2.17,Air,49
64485,43.79,Sea,193
64486,39.72,Air,38
64487,26.49,Land,135
64488,8.39,Land,15
64489,27.48,Land,39
64490,10.1,Sea,160
64491,48.27,Air,72
64492,35.59,Sea,49
64493,30.01,Sea,30
64494,40.76,Land,93
64495,26.86,Land,66
64496,3.48,Land,174
64497,13.32,Land,179
64498,49.09,Land,113
64499,42.62,Sea,188
64500,46.41,Air,170
64501,5.34,Land,44
64502,12.78,Air,6
64503,3.63,Sea,151
64504,41.2,Land,84
64505,9.11,Air,48
64506,20.8,Air,57
64507,13.84,Land,68
64508,46.55,Sea,91
64509,30.61,Land,60
64510,40.08,Sea,42
64511,30.31,Sea,45
64512,30.82,Sea,5
64513,19.45,Air,17
64514,12.33,Land,149
64515,17.75,Air,163
64516,15.1,Sea,61
64517,34.72,Air,119
64518,21.42,Air,52
64519,27.73,Sea,148
64520,38.66,Sea,96
64521,13.69,Air,110
64522,21.47,Sea,136
64523,26.21,Sea,26
64524,3.16,Sea,1
64525,8.03,Land,187
64526,3.64,Air,25
64527,37.74,Air,133
64528,15.35,Land,154
64529,21.42,Air,36
64530,33.78,Air,7
64531,48.34,Sea,91
64532,40.65,Land,8
64533,3.36,Air,150
64534,15.63,Air,8
64535,2.93,Land,154
64536,3.55,Air,33
64537,6.81,Air,43
64538,16.39,Sea,148
64539,11.96,Land,72
64540,17.93,Sea,119
64541,41.19,Sea,115
64542,39.99,Land,115
64543,17.86,Air,2
64544,33.16,Land,44
64545,18.95,Air,153
64546,19.6,Air,196
64547,33.95,Land,195
64548,19.52,Sea,41
64549,27.69,Sea,51
64550,6.2,Land,20
64551,27.17,Land,82
64552,37.23,Air,153
64553,44.47,Sea,50
64554,7.79,Land,8
64555,20.83,Air,167
64556,24.57,Land,191
64557,45.29,Air,78
64558,13.24,Sea,135
64559,8.7,Land,8
64560,7.5,Land,37
64561,8.17,Land,118
64562,43.54,Sea,54
64563,31.18,Air,64
64564,21.33,Sea,169
64565,43.4,Land,84
64566,15.25,Sea,46
64567,46.43,Air,96
64568,38.06,Sea,26
64569,1.52,Land,102
64570,23.4,Land,79
64571,42.2,Land,160
64572,20.11,Land,175
64573,49.36,Air,48
64574,42.41,Sea,10
64575,37.78,Air,27
64576,7.21,Sea,13
64577,5.84,Land,124
64578,32.24,Sea,10
64579,33.24,Sea,57
64580,7.8,Land,142
64581,42.77,Land,20
64582,43.75,Land,152
64583,21.12,Sea,144
64584,30.58,Land,90
64585,25.78,Air,197
64586,2.27,Sea,187
64587,4.98,Land,174
64588,39.1,Air,150
64589,24.67,Sea,39
64590,30.74,Air,45
64591,30.84,Sea,146
64592,19.29,Land,137
64593,1.96,Air,18
64594,39.45,Land,192
64595,23.69,Sea,151
64596,7.38,Sea,140
64597,1.54,Air,75
64598,1.37,Land,1
64599,2.15,Sea,193
64600,8.17,Land,5
64601,11.96,Land,27
64602,12.73,Land,199
64603,31.79,Air,56
64604,12.46,Land,61
64605,33.86,Air,19
64606,41.26,Sea,166
64607,19.55,Land,132
64608,36.06,Air,41
64609,5.65,Air,5
64610,16.73,Air,167
64611,34.29,Air,169
64612,46.62,Air,147
64613,30.97,Air,113
64614,18.51,Air,196
64615,16.03,Land,197
64616,19.88,Air,18
64617,32.82,Sea,169
64618,16.69,Sea,181
64619,23.76,Air,28
64620,38.07,Sea,145
64621,12.27,Sea,16
64622,35.97,Sea,111
64623,38.19,Sea,58
64624,43.25,Land,155
64625,1.68,Air,155
64626,6.13,Air,129
64627,47.76,Land,127
64628,6.73,Land,173
64629,24.65,Air,119
64630,8.76,Sea,155
64631,40.69,Land,35
64632,5.28,Sea,165
64633,4.74,Land,48
64634,25.48,Sea,178
64635,12.29,Land,126
64636,33.25,Land,34
64637,34.4,Land,193
64638,29.51,Sea,155
64639,41.81,Land,120
64640,35.02,Air,149
64641,9.78,Air,40
64642,4.38,Sea,82
64643,37.51,Land,69
64644,37.13,Land,185
64645,42.59,Air,169
64646,10.52,Sea,107
64647,11.55,Air,191
64648,29.05,Sea,173
64649,8.2,Air,7
64650,15.17,Sea,18
64651,40.72,Land,32
64652,17.04,Land,65
64653,1.06,Sea,110
64654,32.72,Sea,191
64655,9.44,Sea,10
64656,10.19,Sea,9
64657,1.32,Sea,153
64658,29.11,Air,55
64659,28.31,Sea,144
64660,5.27,Land,92
64661,3.0,Sea,148
64662,24.8,Land,126
64663,39.17,Land,55
64664,47.71,Air,91
64665,4.22,Land,26
64666,35.55,Sea,90
64667,9.98,Land,22
64668,2.18,Air,102
64669,17.07,Sea,7
64670,28.91,Land,196
64671,30.27,Sea,100
64672,2.94,Land,180
64673,46.43,Sea,121
64674,3.2,Air,152
64675,11.25,Air,167
64676,21.91,Land,158
64677,47.31,Air,165
64678,49.57,Land,37
64679,0.52,Air,137
64680,11.61,Land,87
64681,25.32,Sea,181
64682,34.87,Land,127
64683,33.01,Land,171
64684,12.95,Land,197
64685,10.28,Sea,97
64686,1.21,Air,104
64687,42.22,Air,99
64688,19.25,Sea,77
64689,43.28,Air,111
64690,16.52,Sea,49
64691,37.92,Air,154
64692,3.95,Land,34
64693,40.67,Land,174
64694,44.61,Land,182
64695,13.61,Sea,38
64696,7.52,Sea,119
64697,10.21,Air,114
64698,43.46,Sea,137
64699,14.67,Air,62
64700,11.95,Land,114
64701,48.95,Air,58
64702,33.67,Air,189
64703,41.7,Land,81
64704,37.48,Land,121
64705,19.01,Sea,22
64706,43.21,Air,142
64707,29.61,Sea,141
64708,33.04,Air,42
64709,16.64,Air,26
64710,49.07,Land,90
64711,42.8,Land,177
64712,7.83,Air,33
64713,10.59,Sea,23
64714,37.55,Sea,48
64715,1.77,Air,151
64716,17.1,Land,27
64717,26.86,Air,14
64718,10.64,Land,107
64719,43.72,Land,3
64720,44.52,Air,156
64721,47.86,Air,91
64722,7.74,Sea,127
64723,4.42,Land,109
64724,28.03,Land,169
64725,39.73,Air,54
64726,14.91,Sea,188
64727,12.43,Sea,5
64728,26.13,Air,130
64729,24.36,Land,39
64730,24.24,Land,139
64731,20.56,Sea,43
64732,36.49,Sea,24
64733,30.93,Land,145
64734,24.65,Sea,37
64735,36.17,Air,6
64736,13.45,Land,16
64737,44.65,Sea,160
64738,19.52,Sea,198
64739,16.72,Land,101
64740,27.34,Sea,103
64741,13.89,Sea,123
64742,13.8,Air,59
64743,4.35,Sea,64
64744,32.77,Sea,199
64745,45.68,Air,37
64746,34.42,Land,110
64747,28.6,Air,157
64748,35.73,Air,179
64749,48.34,Sea,123
64750,17.16,Land,188
64751,21.82,Air,79
64752,14.67,Sea,167
64753,1.33,Sea,168
64754,17.7,Sea,126
64755,4.04,Land,64
64756,42.99,Sea,107
64757,35.92,Sea,195
64758,15.55,Sea,107
64759,16.73,Land,191
64760,28.7,Air,53
64761,40.0,Sea,111
64762,36.08,Land,171
64763,1.93,Air,51
64764,39.37,Land,187
64765,44.13,Air,19
64766,4.95,Air,143
64767,38.62,Land,163
64768,12.96,Land,78
64769,9.1,Land,197
64770,27.42,Sea,147
64771,27.86,Air,110
64772,23.81,Land,64
64773,45.14,Land,76
64774,12.46,Sea,106
64775,30.33,Air,191
64776,20.79,Air,166
64777,43.75,Land,128
